,name,e,PThrottle,PSupply,PGrowth,SimID,OrgID,T,pH
11,Methanobacterium_veterum,0.921875,2.882427036326829e-14,3.126700513981645e-14,2.4427059220915473e-15,4554_220420,Methanobacterium_veterum83_220420,301.0,7.1
12,Methanobrevibacter_acididurans,0.996337890625,8.230779900981077e-14,8.261032706302008e-14,3.0224129741616654e-16,4566_220420,Methanobrevibacter_acididurans111_220420,308.0,6.0
13,Methanobrevibacter_arboriphilus,0.939453125,6.336669906313001e-14,6.745062353497414e-14,4.083704269876428e-15,4575_220420,Methanobrevibacter_arboriphilus104_220420,306.5,7.75
14,Methanobrevibacter_curvatus,0.974609375,1.3075510377814522e-14,1.3416154936755582e-14,3.4062657226747694e-16,4584_220420,Methanobrevibacter_curvatus112_220420,303.0,7.1
15,Methanobrevibacter_cuticularis,0.976318359375,1.835028118809539e-14,1.8795386783305507e-14,4.450751159725226e-16,4596_220420,Methanobrevibacter_cuticularis128_220420,310.0,7.7
16,Methanobrevibacter_filiformis,0.974609375,1.6333075200443898e-14,1.6758586177609772e-14,4.2548219571362346e-16,4605_220420,Methanobrevibacter_filiformis109_220420,303.0,7.1
17,Methanobrevibacter_oralis,0.98974609375,9.824299933718028e-14,9.926081038112738e-14,1.0177066102421769e-15,4616_220420,Methanobrevibacter_oralis123_220420,309.0,7.15
18,Methanocaldococcus_fervens,0.994140625,2.1788108173365316e-10,2.191652531387631e-10,1.2716786657779927e-12,4625_220420,Methanocaldococcus_fervens101_220420,358.0,6.5
19,Methanocaldococcus_indicus,0.9794921875,9.269548830560243e-11,9.463627121130297e-11,1.937553039679026e-12,4635_220420,Methanocaldococcus_indicus107_220420,358.0,6.5
20,Methanocaldococcus_infernus,0.978515625,8.862037510428405e-11,9.056613184310066e-11,1.942800349634081e-12,4644_220420,Methanocaldococcus_infernus111_220420,358.0,6.5
21,Methanocaldococcus_jannaschii,0.992431640625,1.2625545111722915e-10,1.2721828481578611e-10,9.607188874359623e-13,4656_220420,Methanocaldococcus_jannaschii242_220420,358.0,6.0
22,Methanocaldococcus_villosus,0.9873046875,4.3370828998563906e-11,4.392851522703209e-11,5.570374526955084e-13,4666_220420,Methanocaldococcus_villosus110_220420,353.0,6.5
23,Methanocaldococcus_vulcanius,0.970703125,4.264169526455613e-11,4.3928667958657426e-11,1.2859776609697765e-12,4675_220420,Methanocaldococcus_vulcanius95_220420,353.0,6.5
24,Methanocella_conradii,0.99658203125,5.798470243684756e-13,5.818357206793914e-13,1.985877432434163e-15,4686_220420,Methanocella_conradii114_220420,325.5,6.8
25,Methanocorpusculum_labreanum,0.94140625,2.488226504896234e-13,2.6430953744955844e-13,1.5486142205242703e-14,4694_220420,Methanocorpusculum_labreanum92_220420,310.0,7.0
26,Methanocorpusculum_parvum,0.9716796875,3.4557495033469986e-13,3.556469840630479e-13,1.0071751683934974e-14,4704_220420,Methanocorpusculum_parvum111_220420,310.0,7.15
27,Methanoculleus_chikugoensis,0.5,5.174114957313217e-15,1.0348229914626434e-14,5.1741133657832775e-15,4705_220420,Methanoculleus_chikugoensis69_220420,298.0,6.95
28,Methanoculleus_horonobensis,0.9609375,4.5336756381831877e-13,4.717971395832911e-13,1.842839754056707e-14,4712_220420,Methanoculleus_horonobensis93_220420,312.5,6.75
29,Methanoculleus_hydrogenitrophicus,0.78125,3.527807217856513e-14,4.5155932388563366e-14,9.8777599375579e-15,4717_220420,Methanoculleus_hydrogenitrophicus89_220420,310.0,6.6
30,Methanoculleus_palmolei,0.78125,9.594498891094217e-14,1.2280958580600597e-13,2.686454889772356e-14,4722_220420,Methanoculleus_palmolei84_220420,313.0,7.2
31,Methanofollis_liminatans,0.8984375,2.8523918106967734e-13,3.174836102340756e-13,3.224416897164938e-14,4729_220420,Methanofollis_liminatans94_220420,313.0,7.0
32,Methanofollis_tationis,0.0,0.0,1.3231147793995697e-13,1.3218226740812727e-13,4739_220420,Methanofollis_tationis86_220420,311.5,7.0
33,Methanogenium_frigidum,0.0,0.0,4.507341833066454e-15,4.502940128207063e-15,4749_220420,Methanogenium_frigidum74_220420,288.0,7.7
34,Methanolacinia_paynteri,0.9873046875,9.666777929694275e-13,9.791078733933667e-13,1.2425079836524827e-14,4759_220420,Methanolacinia_paynteri120_220420,313.0,7.0
35,Methanolinea_mesophila,0.9609375,2.6007922675336497e-14,2.7065155304415216e-14,1.0572031982698544e-15,4766_220420,Methanolinea_mesophila96_220420,310.0,7.0
36,Methanoplanus_endosymbiosus,0.974609375,4.450234055770854e-13,4.566172017143642e-13,1.1589558941050734e-14,4775_220420,Methanoplanus_endosymbiosus106_220420,305.0,7.0
37,Methanopyrus_kandleri,0.990234375,3.4326242790749034e-11,3.466476589519429e-11,3.381883645271955e-13,4784_220420,Methanopyrus_kandleri99_220420,371.0,6.5
38,Methanoregula_boonei,0.98291015625,1.3325377922701834e-14,1.3557066063434354e-14,2.3166898210417954e-16,4795_220420,Methanoregula_boonei119_220420,309.0,5.1
39,Methanosarcina_soligelidi,0.0,0.0,1.6651028723275584e-15,1.6634767943742776e-15,4805_220420,Methanosarcina_soligelidi82_220420,301.0,7.8
40,Methanosarcina_spelaei,0.0,0.0,1.6801156476423748e-15,1.6784749054542434e-15,4815_220420,Methanosarcina_spelaei104_220420,306.0,6.5
41,Methanosphaerula_palustris,0.982421875,5.910639753178773e-14,6.016396726893701e-14,1.057206525710724e-15,4824_220420,Methanosphaerula_palustris104_220420,303.0,5.5
42,Methanospirillum_psychrodurum,0.75,1.457394880126158e-13,1.943193173501544e-13,4.857947041498458e-14,4826_220420,Methanospirillum_psychrodurum76_220420,298.0,7.0
43,Methanothermobacter_tenebrarum,0.900390625,1.4860506277084317e-13,1.6504510225308397e-13,1.643987872811623e-14,4835_220420,Methanothermobacter_tenebrarum104_220420,343.0,7.300000000000001
44,Methanothermobacter_thermautotrophicus,0.625,5.169364558324831e-13,8.27098329331973e-13,3.101549902228629e-13,4838_220420,Methanothermobacter_thermautotrophicus67_220420,340.5,7.4
45,Methanothermococcus_okinawensis,0.99560546875,9.311189660066452e-11,9.3522885845101e-11,4.095656173838962e-13,4849_220420,Methanothermococcus_okinawensis110_220420,335.5,6.5
46,Methanothermus_fervidus,0.996337890625,2.991507620861424e-12,3.0025031156697847e-12,1.0974069134069355e-14,4861_220420,Methanothermus_fervidus114_220420,356.0,6.5
47,Methanotorris_formicicus,0.996337890625,9.435694190176732e-11,9.470375741966159e-11,3.453521256169836e-13,4873_220420,Methanotorris_formicicus107_220420,348.0,6.7
48,Methanocaldococcus_jannaschii,0.9967041015625,5.764215328764627e-11,5.783276420482526e-11,1.8876367856726723e-13,4886_220420,Methanocaldococcus_jannaschii256_220420,355.0,6.8
