,name,e,PThrottle,PSupply,PGrowth,SimID,OrgID,T,pH
24,Methanocorpusculum_parvum,0.71875,2.5562146796435995e-14,3.556472597765008e-14,1.0002578135335793e-14,829_210420,Methanocorpusculum_parvum14_210420,310.0,7.15
25,Methanoculleus_chikugoensis,0.0,0.0,1.0348232255380786e-15,1.0338126558996328e-15,518_060420,Methanoculleus_chikugoensis19_060420,298.0,6.95
26,Methanoculleus_horonobensis,0.625,2.948739403874409e-14,4.7179830461990545e-14,1.7692432605553207e-14,521_060420,Methanoculleus_horonobensis13_060420,312.5,6.75
27,Methanoculleus_hydrogenitrophicus,0.0,0.0,4.515604706891354e-15,4.5111949353349785e-15,532_060420,Methanoculleus_hydrogenitrophicus19_060420,310.0,6.6
28,Methanoculleus_palmolei,0.0,0.0,1.2280963918232943e-14,1.2268970788619408e-14,542_060420,Methanoculleus_palmolei20_060420,313.0,7.2
29,Methanofollis_liminatans,0.0,0.0,3.174838851954701e-14,3.1717384232453265e-14,552_060420,Methanofollis_liminatans20_060420,313.0,7.0
30,Methanogenium_frigidum,0.0,0.0,4.507343584955928e-16,4.502941880096537e-16,572_060420,Methanogenium_frigidum19_060420,288.0,7.7
31,Methanolacinia_paynteri,0.875,8.567235991572872e-14,9.791126847511854e-14,1.2238886375521082e-14,575_060420,Methanolacinia_paynteri14_060420,313.0,7.0
32,Methanolinea_mesophila,0.609375,1.649284673253591e-15,2.706518438159739e-15,1.0572336704529595e-15,841_210420,Methanolinea_mesophila18_210420,310.0,7.0
33,Methanoplanus_endosymbiosus,0.75,3.4246599791502636e-14,4.566213305533685e-14,1.1415516857951598e-14,583_060420,Methanoplanus_endosymbiosus11_060420,305.0,7.0
34,Methanopyrus_kandleri,0.90625,3.1415235258845818e-12,3.4665087182174696e-12,3.249836739907372e-13,591_060420,Methanopyrus_kandleri14_060420,371.0,6.5
35,Methanoregula_boonei,0.828125,1.1226960660937836e-15,1.355708457169852e-15,2.3301230963204864e-16,847_210420,Methanoregula_boonei18_210420,309.0,5.1
36,Methanosarcina_soligelidi,0.0,0.0,1.66510329729579e-16,1.6634772193425092e-16,606_060420,Methanosarcina_soligelidi18_060420,301.0,7.8
37,Methanosarcina_spelaei,0.0,0.0,1.6801175875489508e-16,1.6784768453608192e-16,616_060420,Methanosarcina_spelaei16_060420,306.0,6.5
38,Methanosphaerula_palustris,0.828125,4.982357618802763e-15,6.0164318415731475e-15,1.034072685484093e-15,849_210420,Methanosphaerula_palustris17_210420,303.0,5.5
39,Methanospirillum_psychrodurum,0.0,0.0,1.943197349490531e-14,1.9412996952335626e-14,630_060420,Methanospirillum_psychrodurum19_060420,298.0,7.0
40,Methanothermobacter_tenebrarum,0.03125,5.157664741713671e-16,1.6504527173483748e-14,1.5988760671010976e-14,635_060420,Methanothermobacter_tenebrarum15_060420,343.0,7.300000000000001
41,Methanothermobacter_thermautotrophicus,0.0,0.0,8.27107299967085e-14,8.262995759997269e-14,648_060420,Methanothermobacter_thermautotrophicus17_060420,340.5,7.4
42,Methanothermococcus_okinawensis,0.95703125,8.950562473699345e-12,9.352424462314418e-12,4.018551809840839e-13,852_210420,Methanothermococcus_okinawensis18_210420,335.5,6.5
43,Methanothermus_fervidus,0.96484375,2.896966088077052e-13,3.0025235568733816e-13,1.055564429529838e-14,855_210420,Methanothermus_fervidus20_210420,356.0,6.5
44,Methanotorris_formicicus,0.962890625,9.11907033908305e-12,9.470515240589293e-12,3.514377968325695e-13,860_210420,Methanotorris_formicicus17_210420,348.0,6.7
45,Methanocaldococcus_jannaschii,0.966796875,5.591423754698183e-12,5.783452449303979e-12,1.9201969770614261e-13,863_210420,Methanocaldococcus_jannaschii37_210420,355.0,6.8
