,name,e,PThrottle,PSupply,PGrowth,SimID,OrgID,T,pH
28,Methanoculleus_horonobensis,0.98046875,9.251647034016498e-13,9.43594279166623e-13,1.842717142090153e-14,2573_220420,Methanoculleus_horonobensis56_220420,312.5,6.75
29,Methanoculleus_hydrogenitrophicus,0.890625,8.043400457407958e-14,9.031186478493146e-14,9.877631596639014e-15,2579_220420,Methanoculleus_hydrogenitrophicus55_220420,310.0,6.6
30,Methanoculleus_palmolei,0.890625,2.1875457450986117e-13,2.4561917137949326e-13,2.6864487228609336e-14,2585_220420,Methanoculleus_palmolei54_220420,313.0,7.2
31,Methanofollis_liminatans,0.94921875,6.027227912997764e-13,6.349672204639619e-13,3.224387936161784e-14,2593_220420,Methanofollis_liminatans59_220420,313.0,7.0
32,Methanofollis_tationis,0.359375,9.509889989455947e-14,2.646230257935568e-13,1.6952407436690088e-13,2599_220420,Methanofollis_tationis54_220420,311.5,7.0
33,Methanogenium_frigidum,0.375,3.3805068273860076e-15,9.014684873029354e-15,5.634175541017077e-15,2602_220420,Methanogenium_frigidum49_220420,288.0,7.7
34,Methanolacinia_paynteri,0.99365234375,1.945785666675005e-12,1.958215747100939e-12,1.2420015262982802e-14,2613_220420,Methanolacinia_paynteri70_220420,313.0,7.0
35,Methanolinea_mesophila,0.98046875,5.307307797975228e-14,5.413031060883101e-14,1.0571725710872141e-15,2621_220420,Methanolinea_mesophila57_220420,310.0,7.0
36,Methanoplanus_endosymbiosus,0.9873046875,9.016406072923725e-13,9.132344034296631e-13,1.1585211357879905e-14,2631_220420,Methanoplanus_endosymbiosus60_220420,305.0,7.0
37,Methanopyrus_kandleri,0.9951171875,6.89910087667851e-11,6.932953187162703e-11,3.3785040466499523e-13,2641_220420,Methanopyrus_kandleri54_220420,371.0,6.5
38,Methanoregula_boonei,0.991455078125,2.6882443986119257e-14,2.711413212685163e-14,2.3164949034798244e-16,2653_220420,Methanoregula_boonei70_220420,309.0,5.1
39,Methanosarcina_soligelidi,0.0,0.0,3.330206725576147e-15,3.3269545696695857e-15,2663_220420,Methanosarcina_soligelidi54_220420,301.0,7.8
40,Methanosarcina_spelaei,0.0,0.0,3.3602357804280232e-15,3.3569542960517605e-15,2673_220420,Methanosarcina_spelaei60_220420,306.0,6.5
41,Methanosphaerula_palustris,0.9912109375,1.1927036482324685e-13,1.2032793456059585e-13,1.0568368381809994e-15,2683_220420,Methanosphaerula_palustris63_220420,303.0,5.5
42,Methanospirillum_psychrodurum,0.875,3.400588053627851e-13,3.8863863470032585e-13,4.8578991851596266e-14,2686_220420,Methanospirillum_psychrodurum47_220420,298.0,7.0
43,Methanothermobacter_tenebrarum,0.9501953125,3.1365016501884486e-13,3.3009020450081924e-13,1.6439700184564135e-14,2696_220420,Methanothermobacter_tenebrarum63_220420,343.0,7.300000000000001
44,Methanothermobacter_thermautotrophicus,0.8125,1.3440347851676748e-12,1.6541966586679073e-12,3.1014397698447046e-13,2700_220420,Methanothermobacter_thermautotrophicus47_220420,340.5,7.4
45,Methanothermococcus_okinawensis,0.997802734375,1.8663478349216867e-10,1.8704577273890943e-10,4.081367552508487e-13,2712_220420,Methanothermococcus_okinawensis65_220420,335.5,6.5
46,Methanothermus_fervidus,0.998046875,5.993248326060772e-12,6.004976796366175e-12,5.791862073545189e-15,2722_220420,Methanothermus_fervidus67_220420,356.0,6.5
47,Methanotorris_formicicus,0.998046875,1.890342669106152e-10,1.8940419698284732e-10,1.7871574627271456e-13,2732_220420,Methanotorris_formicicus60_220420,348.0,6.7
48,Methanocaldococcus_jannaschii,0.998046875,1.1543824457626094e-10,1.1566415112141997e-10,1.0787425506498308e-13,2742_220420,Methanocaldococcus_jannaschii156_220420,355.0,6.8
